corp_code,fiscal_year,company_name,basis,filing_date,receipt_no,period_to,stock_code,corp_cls,first_period,seed_source
00108038,2015,엔피씨,,20150515,20150515001719,,004250,Y,Q1,historical_dart_periodic_filing_universe
00108135,2015,녹십자홀딩스,,20150515,20150515001355,,005250,Y,Q1,historical_dart_periodic_filing_universe
00108241,2015,농심,,20150515,20150515001215,,004370,Y,Q1,historical_dart_periodic_filing_universe
00108490,2015,엔피케이,,20150515,20150515000630,,048830,K,Q1,historical_dart_periodic_filing_universe
00108649,2015,TPC로보틱스,,20150512,20150512000066,,048770,K,Q1,historical_dart_periodic_filing_universe
00108746,2015,DKME,,20150515,20150515002135,,015590,Y,Q1,historical_dart_periodic_filing_universe
00108913,2015,대교,,20150515,20150515001428,,019680,Y,Q1,historical_dart_periodic_filing_universe
00108940,2015,대성홀딩스,,20150515,20150515001694,,016710,Y,Q1,historical_dart_periodic_filing_universe
00108977,2015,대구백화점,,20150626,20150626000261,,006370,Y,Q1,historical_dart_periodic_filing_universe
00109037,2015,대성창투,,20150515,20150515000346,,027830,K,Q1,historical_dart_periodic_filing_universe
00109161,2015,태경케미컬,,20150515,20150515001319,,006890,Y,Q1,historical_dart_periodic_filing_universe
00109189,2015,대덕,,20150515,20150515001820,,008060,Y,Q1,historical_dart_periodic_filing_universe
00109268,2015,대동스틸,,20150515,20150515000062,,048470,K,Q1,historical_dart_periodic_filing_universe
00109286,2015,대동,,20150515,20150515000788,,000490,Y,Q1,historical_dart_periodic_filing_universe
00109310,2015,대동기어,,20150515,20150515000284,,008830,K,Q1,historical_dart_periodic_filing_universe
00109514,2015,티웨이홀딩스,,20150515,20150515001616,,004870,Y,Q1,historical_dart_periodic_filing_universe
00109587,2015,대륙제관,,20150514,20150514000584,,004780,K,Q1,historical_dart_periodic_filing_universe
00109693,2015,DL,,20150515,20150515002304,,000210,Y,Q1,historical_dart_periodic_filing_universe
00109718,2015,사조대림,,20150515,20150515001615,,003960,Y,Q1,historical_dart_periodic_filing_universe
00109754,2015,대림바스,,20150514,20150514004753,,005750,Y,Q1,historical_dart_periodic_filing_universe
00109781,2015,대림제지,,20150515,20150515001961,,017650,K,Q1,historical_dart_periodic_filing_universe
00109824,2015,대림통상,,20150515,20150515001396,,006570,Y,Q1,historical_dart_periodic_filing_universe
00110431,2015,JW신약,,20150515,20150515000843,,067290,K,Q1,historical_dart_periodic_filing_universe
00110583,2015,DH오토웨어,,20150514,20150514004798,,025440,K,Q1,historical_dart_periodic_filing_universe
00110608,2015,DSR,,20150515,20150515000331,,155660,Y,Q1,historical_dart_periodic_filing_universe
00110750,2015,GMI벤처,,20150629,20150629000394,,019570,K,Q1,historical_dart_periodic_filing_universe
00110875,2015,대신정보통신,,20150629,20150629000144,,020180,K,Q1,historical_dart_periodic_filing_universe
00110884,2015,엠젠솔루션,,20150515,20150515000460,,032790,K,Q1,historical_dart_periodic_filing_universe
00110893,2015,대신증권,,20150515,20150515002053,,003540,Y,Q1,historical_dart_periodic_filing_universe
00111111,2015,대양금속,,20150515,20150515001547,,009190,Y,Q1,historical_dart_periodic_filing_universe
00111193,2015,대양전기공업,,20150515,20150515002806,,108380,K,Q1,historical_dart_periodic_filing_universe
00111218,2015,KD,,20150515,20150515001189,,044180,K,Q1,historical_dart_periodic_filing_universe
00111421,2015,휴니드테크놀러지스,,20150515,20150515002288,,005870,Y,Q1,historical_dart_periodic_filing_universe
00111458,2015,대영포장,,20150515,20150515000984,,014160,Y,Q1,historical_dart_periodic_filing_universe
00111689,2015,아진전자부품,,20150515,20150515000845,,009320,Y,Q1,historical_dart_periodic_filing_universe
00111704,2015,한화오션,,20150515,20150515001596,,042660,Y,Q1,historical_dart_periodic_filing_universe
00111722,2015,미래에셋증권,,20150515,20150515001242,,006800,Y,Q1,historical_dart_periodic_filing_universe
00111810,2015,대웅,,20150515,20150515002160,,003090,Y,Q1,historical_dart_periodic_filing_universe
00111847,2015,대원강업,,20150515,20150515000941,,000430,Y,Q1,historical_dart_periodic_filing_universe
00111874,2015,대원산업,,20150515,20150515002394,,005710,K,Q1,historical_dart_periodic_filing_universe
00111999,2015,대원제약,,20150515,20150515000069,,003220,Y,Q1,historical_dart_periodic_filing_universe
00112022,2015,대원화성,,20150514,20150514000237,,024890,Y,Q1,historical_dart_periodic_filing_universe
00112059,2015,상상인증권,,20150515,20150515002424,,001290,Y,Q1,historical_dart_periodic_filing_universe
00112165,2015,디아이씨,,20150515,20150515000241,,092200,Y,Q1,historical_dart_periodic_filing_universe
00112332,2015,미래에셋생명,,20150515,20150515002781,,085620,Y,Q1,historical_dart_periodic_filing_universe
00112378,2015,KR모터스,,20150512,20150512001917,,000040,Y,Q1,historical_dart_periodic_filing_universe
00112457,2015,대주산업,,20150515,20150515000389,,003310,K,Q1,historical_dart_periodic_filing_universe
00112651,2015,대창,,20150514,20150514002097,,012800,Y,Q1,historical_dart_periodic_filing_universe
00112679,2015,대창단조,,20150515,20150515001180,,015230,Y,Q1,historical_dart_periodic_filing_universe
00112721,2015,대창스틸,,20150529,20150529001439,,140520,K,Q1,historical_dart_periodic_filing_universe
00112970,2015,대한방직,,20150515,20150515001894,,001070,Y,Q1,historical_dart_periodic_filing_universe
00113058,2015,한화생명,,20150515,20150515001946,,088350,Y,Q1,historical_dart_periodic_filing_universe
00113128,2015,대한약품,,20150515,20150515000967,,023910,K,Q1,historical_dart_periodic_filing_universe
00113191,2015,코리안리,,20150515,20150515002691,,003690,Y,Q1,historical_dart_periodic_filing_universe
00113207,2015,대한전선,,20150515,20150515002601,,001440,Y,Q1,historical_dart_periodic_filing_universe
00113225,2015,대한제강,,20150515,20150515001783,,084010,Y,Q1,historical_dart_periodic_filing_universe
00113234,2015,대한제당,,20150515,20150515000642,,001790,Y,Q1,historical_dart_periodic_filing_universe
00113243,2015,대한제분,,20150515,20150515001377,,001130,Y,Q1,historical_dart_periodic_filing_universe
00113261,2015,대한광통신,,20150601,20150601000921,,010170,K,Q1,historical_dart_periodic_filing_universe
00113359,2015,교보증권,,20150515,20150515000015,,030610,Y,Q1,historical_dart_periodic_filing_universe
00113410,2015,CJ대한통운,,20150515,20150515001663,,000120,Y,Q1,historical_dart_periodic_filing_universe
00113492,2015,깨끗한나라,,20150515,20150515001784,,004540,Y,Q1,historical_dart_periodic_filing_universe
00113508,2015,노루홀딩스,,20150515,20150515002693,,000320,Y,Q1,historical_dart_periodic_filing_universe
00113526,2015,대한항공,,20150514,20150514003479,,003490,Y,Q1,historical_dart_periodic_filing_universe
00113535,2015,대한해운,,20150515,20150515001498,,005880,Y,Q1,historical_dart_periodic_filing_universe
00113544,2015,대한화섬,,20150515,20150515002258,,003830,Y,Q1,historical_dart_periodic_filing_universe
00113562,2015,롯데손해보험,,20150515,20150515002368,,000400,Y,Q1,historical_dart_periodic_filing_universe
00113614,2015,대현,,20150515,20150515001363,,016090,Y,Q1,historical_dart_periodic_filing_universe
00113997,2015,롯데에너지머티리얼즈,,20150515,20150515001945,,020150,Y,Q1,historical_dart_periodic_filing_universe
00114093,2015,덕성,,20150515,20150515001844,,004830,Y,Q1,historical_dart_periodic_filing_universe
00114154,2015,디와이덕양,,20150515,20150515001720,,024900,Y,Q1,historical_dart_periodic_filing_universe
00114552,2015,도화엔지니어링,,20150515,20150515000083,,002150,Y,Q1,historical_dart_periodic_filing_universe
00114765,2015,케이비아이동국실업,,20150515,20150515000950,,001620,Y,Q1,historical_dart_periodic_filing_universe
00114792,2015,동국홀딩스,,20150514,20150514003938,,001230,Y,Q1,historical_dart_periodic_filing_universe
00114808,2015,동국제약,,20150515,20150515001259,,086450,K,Q1,historical_dart_periodic_filing_universe
00115065,2015,동남합성,,20150515,20150515000825,,023450,Y,Q1,historical_dart_periodic_filing_universe
00115287,2015,동방,,20150515,20150515002780,,004140,Y,Q1,historical_dart_periodic_filing_universe
00115384,2015,동방아그로,,20150515,20150515001153,,007590,Y,Q1,historical_dart_periodic_filing_universe
00115612,2015,동부건설,,20150515,20150515002868,,005960,Y,Q1,historical_dart_periodic_filing_universe
00115676,2015,KG스틸,,20150515,20150515002679,,016380,Y,Q1,historical_dart_periodic_filing_universe
00115694,2015,DB증권,,20150515,20150515002447,,016610,Y,Q1,historical_dart_periodic_filing_universe
00115931,2015,디오,,20150515,20150515000235,,039840,K,Q1,historical_dart_periodic_filing_universe
00115977,2015,아이에스동서,,20150515,20150515002681,,010780,Y,Q1,historical_dart_periodic_filing_universe
00116268,2015,동성제약,,20150512,20150512001849,,002210,Y,Q1,historical_dart_periodic_filing_universe
00116301,2015,NI스틸,,20150515,20150515000832,,008260,Y,Q1,historical_dart_periodic_filing_universe
00116408,2015,동신건설,,20150515,20150515000071,,025950,K,Q1,historical_dart_periodic_filing_universe
00116426,2015,이렘,,20150529,20150529001322,,009730,K,Q1,historical_dart_periodic_filing_universe
00116824,2015,동아쏘시오홀딩스,,20150515,20150515001581,,000640,Y,Q1,historical_dart_periodic_filing_universe
00116949,2015,DN오토모티브,,20150515,20150515001854,,007340,Y,Q1,historical_dart_periodic_filing_universe
00117027,2015,알루코,,20150515,20150515000036,,001780,Y,Q1,historical_dart_periodic_filing_universe
00117179,2015,디와이,,20150515,20150515001863,,013570,Y,Q1,historical_dart_periodic_filing_universe
00117188,2015,효성,,20150515,20150515002572,,004800,Y,Q1,historical_dart_periodic_filing_universe
00117212,2015,두산,,20150515,20150515002498,,000150,Y,Q1,historical_dart_periodic_filing_universe
00117230,2015,TYM,,20150515,20150515000728,,002900,Y,Q1,historical_dart_periodic_filing_universe
00117276,2015,네이처셀,,20150514,20150514005282,,007390,K,Q1,historical_dart_periodic_filing_universe
00117300,2015,TCC스틸,,20150515,20150515001318,,002710,Y,Q1,historical_dart_periodic_filing_universe
00117337,2015,동양,,20150515,20150515001743,,001520,Y,Q1,historical_dart_periodic_filing_universe
00117498,2015,스틱인베스트먼트,,20150513,20150513003875,,026890,Y,Q1,historical_dart_periodic_filing_universe
00117577,2015,오리온홀딩스,,20150515,20150515002523,,001800,Y,Q1,historical_dart_periodic_filing_universe
00117601,2015,유안타증권,,20150511,20150511002512,,003470,Y,Q1,historical_dart_periodic_filing_universe
00117629,2015,KBI동양철관,,20150515,20150515002393,,008970,Y,Q1,historical_dart_periodic_filing_universe
00117708,2015,리드코프,,20150515,20150515002108,,012700,K,Q1,historical_dart_periodic_filing_universe
00117966,2015,동원개발,,20150514,20150514002542,,013120,K,Q1,historical_dart_periodic_filing_universe
00118008,2015,동원모빌리티,,20150629,20150629000457,,018500,Y,Q1,historical_dart_periodic_filing_universe
00118026,2015,동원산업,,20150515,20150515000468,,006040,Y,Q1,historical_dart_periodic_filing_universe
00118044,2015,동원수산,,20150515,20150515000752,,030720,Y,Q1,historical_dart_periodic_filing_universe
00118266,2015,DRB동일,,20150515,20150515001157,,004840,Y,Q1,historical_dart_periodic_filing_universe
00118275,2015,디아이,,20150515,20150515001086,,003160,Y,Q1,historical_dart_periodic_filing_universe
00118284,2015,동일금속,,20150515,20150515001173,,109860,K,Q1,historical_dart_periodic_filing_universe
00118345,2015,디아이동일,,20150515,20150515001512,,001530,Y,Q1,historical_dart_periodic_filing_universe
00118451,2015,동일제강,,20151116,20151116001075,,002690,Y,Q3,historical_dart_periodic_filing_universe
00118521,2015,진원생명과학,,20150515,20150515001229,,011000,Y,Q1,historical_dart_periodic_filing_universe
00118804,2015,동진쎄미켐,,20150515,20150515000255,,005290,K,Q1,historical_dart_periodic_filing_universe
00118965,2015,티에이치엔,,20150515,20150515001929,,019180,Y,Q1,historical_dart_periodic_filing_universe
00119007,2015,무림P&P,,20150515,20150515002578,,009580,Y,Q1,historical_dart_periodic_filing_universe
00119195,2015,동화약품,,20150515,20150515001111,,000020,Y,Q1,historical_dart_periodic_filing_universe
00120021,2015,LG,,20150515,20150515002849,,003550,Y,Q1,historical_dart_periodic_filing_universe
00120030,2015,GS건설,,20150515,20150515002150,,006360,Y,Q1,historical_dart_periodic_filing_universe
00120076,2015,LX인터내셔널,,20150515,20150515001687,,001120,Y,Q1,historical_dart_periodic_filing_universe
00120182,2015,NH투자증권,,20150515,20150515001702,,005940,Y,Q1,historical_dart_periodic_filing_universe
00120289,2015,제이에스티나,,20150515,20150515001631,,026040,K,Q1,historical_dart_periodic_filing_universe
00120526,2015,롯데쇼핑,,20150515,20150515001538,,023530,Y,Q1,historical_dart_periodic_filing_universe
00120562,2015,롯데지주,,20150515,20150515002322,,004990,Y,Q1,historical_dart_periodic_filing_universe
00120571,2015,롯데칠성음료,,20150515,20150514005420,,005300,Y,Q1,historical_dart_periodic_filing_universe
00120872,2015,만호제강,,20150601,20150601000236,,001080,Y,Q1,historical_dart_periodic_filing_universe
00120906,2015,에스아이리소스,,20150515,20150515001068,,065420,K,Q1,historical_dart_periodic_filing_universe
00120924,2015,매일홀딩스,,20150515,20150515002355,,005990,K,Q1,historical_dart_periodic_filing_universe
00121039,2015,명문제약,,20150515,20150515001647,,017180,Y,Q1,historical_dart_periodic_filing_universe
00121154,2015,엠에스씨,,20150515,20150515000672,,009780,K,Q1,historical_dart_periodic_filing_universe
00121288,2015,모나미,,20150507,20150507001383,,005360,Y,Q1,historical_dart_periodic_filing_universe
00121507,2015,무림SP,,20150515,20150515002517,,001810,K,Q1,historical_dart_periodic_filing_universe
00121534,2015,MH에탄올,,20150514,20150514004862,,023150,Y,Q1,historical_dart_periodic_filing_universe
00121543,2015,무학,,20150515,20150515002755,,033920,Y,Q1,historical_dart_periodic_filing_universe
00121570,2015,문배철강,,20150515,20150515000830,,008420,Y,Q1,historical_dart_periodic_filing_universe
00121686,2015,엠케이전자,,20150515,20150515000634,,033160,K,Q1,historical_dart_periodic_filing_universe
00121932,2015,미원상사,,20150504,20150504000190,,002840,Y,Q1,historical_dart_periodic_filing_universe
00121941,2015,대상,,20150515,20150515001116,,001680,Y,Q1,historical_dart_periodic_filing_universe
00121969,2015,에쓰씨엔지니어링,,20150513,20150513000868,,023960,Y,Q1,historical_dart_periodic_filing_universe
00122056,2015,미창석유공업,,20150513,20150513003796,,003650,Y,Q1,historical_dart_periodic_filing_universe
00122205,2015,졸스,,20150629,20150629000524,,018700,K,Q1,historical_dart_periodic_filing_universe
00122348,2015,방림,,20150601,20150601000140,,003610,Y,Q1,historical_dart_periodic_filing_universe
00122472,2015,PKC,,20150508,20150508001392,,001340,Y,Q1,historical_dart_periodic_filing_universe
00122481,2015,태경비케이,,20150515,20150515001351,,014580,Y,Q1,historical_dart_periodic_filing_universe
00122551,2015,백산,,20150515,20150515001805,,035150,Y,Q1,historical_dart_periodic_filing_universe
00122579,2015,BYC,,20150515,20150515001902,,001460,Y,Q1,historical_dart_periodic_filing_universe
00122694,2015,범양건영,,20150508,20150508000400,,002410,Y,Q1,historical_dart_periodic_filing_universe
00122737,2015,팬오션,,20150515,20150515001612,,028670,Y,Q1,historical_dart_periodic_filing_universe
00122825,2015,프리티,,20150515,20150515001368,,006490,Y,Q1,historical_dart_periodic_filing_universe
00122898,2015,벽산,,20150515,20150515001273,,007210,Y,Q1,historical_dart_periodic_filing_universe
00123107,2015,보락,,20150515,20150515000627,,002760,Y,Q1,historical_dart_periodic_filing_universe
00123143,2015,보령,,20150515,20150515000804,,003850,Y,Q1,historical_dart_periodic_filing_universe
00123523,2015,창해에탄올,,20150515,20150515000619,,004650,K,Q1,historical_dart_periodic_filing_universe
00123541,2015,보해양조,,20150515,20150515000618,,000890,Y,Q1,historical_dart_periodic_filing_universe
00123718,2015,부광약품,,20150515,20150515002645,,003000,Y,Q1,historical_dart_periodic_filing_universe
00123772,2015,부국증권,,20150515,20150515001959,,001270,Y,Q1,historical_dart_periodic_filing_universe
00123781,2015,부국철강,,20150515,20150515000737,,026940,Y,Q1,historical_dart_periodic_filing_universe
00124027,2015,부산산업,,20150514,20150514002100,,011390,Y,Q1,historical_dart_periodic_filing_universe
00124090,2015,한국특강,,20150515,20150515002704,,007280,Y,Q1,historical_dart_periodic_filing_universe
00124151,2015,부산주공,,20150514,20150514004390,,005030,Y,Q1,historical_dart_periodic_filing_universe
00124197,2015,세아제강지주,,20150515,20150515001312,,003030,Y,Q1,historical_dart_periodic_filing_universe
00124276,2015,부스타,,20150508,20150508001254,,008470,K,Q1,historical_dart_periodic_filing_universe
00124504,2015,포스코인터내셔널,,20150515,20150515001479,,047050,Y,Q1,historical_dart_periodic_filing_universe
00124540,2015,대우건설,,20150515,20150515002563,,047040,Y,Q1,historical_dart_periodic_filing_universe
00124726,2015,빙그레,,20150514,20150514004453,,005180,Y,Q1,historical_dart_periodic_filing_universe
00124780,2015,사조씨푸드,,20150515,20150515001928,,014710,Y,Q1,historical_dart_periodic_filing_universe
00124799,2015,사조산업,,20150515,20150515002062,,007160,Y,Q1,historical_dart_periodic_filing_universe
00124805,2015,푸른저축은행,,20150514,20150514004703,,007330,K,Q1,historical_dart_periodic_filing_universe
00125080,2015,AK홀딩스,,20150515,20150515000955,,006840,Y,Q1,historical_dart_periodic_filing_universe
00125150,2015,SGC에너지,,20150515,20150515001214,,005090,Y,Q1,historical_dart_periodic_filing_universe
00125488,2015,삼륭물산,,20150515,20150515000542,,014970,K,Q1,historical_dart_periodic_filing_universe
00125521,2015,에스엘,,20150515,20150515001727,,005850,Y,Q1,historical_dart_periodic_filing_universe
00125530,2015,삼립,,20150515,20150515002760,,005610,Y,Q1,historical_dart_periodic_filing_universe
00125576,2015,체시스,,20150601,20150601000670,,033250,Y,Q1,historical_dart_periodic_filing_universe
00125646,2015,삼목에스폼,,20150515,20150515001557,,018310,K,Q1,historical_dart_periodic_filing_universe
00125725,2015,디모아,,20150515,20150515001470,,016670,K,Q1,historical_dart_periodic_filing_universe
00125743,2015,현대비앤지스틸,,20150515,20150515002031,,004560,Y,Q1,historical_dart_periodic_filing_universe
00125822,2015,삼보산업,,20150515,20150515001721,,009620,K,Q1,historical_dart_periodic_filing_universe
00125938,2015,삼보판지,,20150515,20150515000896,,023600,K,Q1,historical_dart_periodic_filing_universe
00125974,2015,삼부토건,,20150515,20150515002839,,001470,Y,Q1,historical_dart_periodic_filing_universe
00126089,2015,DH오토넥스,,20150514,20150514000597,,000300,Y,Q1,historical_dart_periodic_filing_universe
00126186,2015,삼성에스디에스,,20150515,20150515001633,,018260,Y,Q1,historical_dart_periodic_filing_universe
00126201,2015,삼성공조,,20150515,20150515002598,,006660,Y,Q1,historical_dart_periodic_filing_universe
00126256,2015,삼성생명,,20150515,20150515001867,,032830,Y,Q1,historical_dart_periodic_filing_universe
00126292,2015,삼성카드,,20150515,20150515002400,,029780,Y,Q1,historical_dart_periodic_filing_universe
00126308,2015,삼성E&A,,20150515,20150515001438,,028050,Y,Q1,historical_dart_periodic_filing_universe
00126362,2015,삼성SDI,,20150515,20150515002070,,006400,Y,Q1,historical_dart_periodic_filing_universe
00126371,2015,삼성전기,,20150515,20150515001750,,009150,Y,Q1,historical_dart_periodic_filing_universe
00126380,2015,삼성전자,,20150515,20150515001379,,005930,Y,Q1,historical_dart_periodic_filing_universe
00126414,2015,삼성제약,,20150515,20150515001235,,001360,Y,Q1,historical_dart_periodic_filing_universe
00126478,2015,삼성중공업,,20150515,20150515001789,,010140,Y,Q1,historical_dart_periodic_filing_universe
00126487,2015,F&F 홀딩스,,20150515,20150515000548,,007700,Y,Q1,historical_dart_periodic_filing_universe
00126566,2015,한화에어로스페이스,,20150515,20150515001451,,012450,Y,Q1,historical_dart_periodic_filing_universe
00126779,2015,삼아알미늄,,20150515,20150515000492,,006110,Y,Q1,historical_dart_periodic_filing_universe
00126788,2015,삼아제약,,20150514,20150514002369,,009300,K,Q1,historical_dart_periodic_filing_universe
00126937,2015,삼양홀딩스,,20150515,20150515001080,,000070,Y,Q1,historical_dart_periodic_filing_universe
00126955,2015,삼양식품,,20150515,20150515002697,,003230,Y,Q1,historical_dart_periodic_filing_universe
00127042,2015,SYTS,,20150515,20150515001256,,002170,Y,Q1,historical_dart_periodic_filing_universe
00127158,2015,씨아이테크,,20150515,20150515001707,,004920,Y,Q1,historical_dart_periodic_filing_universe
00127167,2015,삼영무역,,20150515,20150515000909,,002810,Y,Q1,historical_dart_periodic_filing_universe
00127200,2015,삼영전자공업,,20150514,20150514001133,,005680,Y,Q1,historical_dart_periodic_filing_universe
00127255,2015,삼영,,20150515,20150515001106,,003720,Y,Q1,historical_dart_periodic_filing_universe
00127802,2015,삼익THK,,20150514,20150514002668,,004380,Y,Q1,historical_dart_periodic_filing_universe
00127857,2015,삼익악기,,20150515,20150515002513,,002450,Y,Q1,historical_dart_periodic_filing_universe
00127909,2015,삼일,,20150515,20150515001609,,032280,K,Q1,historical_dart_periodic_filing_universe
00127936,2015,삼일기업공사,,20150515,20150515000220,,002290,K,Q1,historical_dart_periodic_filing_universe
00127954,2015,CJ프레시웨이,,20150515,20150515002444,,051500,K,Q1,historical_dart_periodic_filing_universe
00128032,2015,삼일제약,,20150515,20150515000141,,000520,Y,Q1,historical_dart_periodic_filing_universe
00128111,2015,포스코엠텍,,20150515,20150515002484,,009520,K,Q1,historical_dart_periodic_filing_universe
00128175,2015,원익큐브,,20150514,20150514004615,,014190,K,Q1,historical_dart_periodic_filing_universe
00128227,2015,삼정펄프,,20150515,20150515000852,,009770,Y,Q1,historical_dart_periodic_filing_universe
00128315,2015,삼지전자,,20150529,20150529001201,,037460,K,Q1,historical_dart_periodic_filing_universe
00128412,2015,삼진제약,,20150515,20150515000815,,005500,Y,Q1,historical_dart_periodic_filing_universe
00128546,2015,삼천당제약,,20150515,20150515000074,,000250,K,Q1,historical_dart_periodic_filing_universe
00128555,2015,삼천리,,20150515,20150515001298,,004690,Y,Q1,historical_dart_periodic_filing_universe
00128607,2015,삼천리자전거,,20150514,20150514001764,,024950,K,Q1,historical_dart_periodic_filing_universe
00128661,2015,에스에이엠티,,20150515,20150515001197,,031330,K,Q1,historical_dart_periodic_filing_universe
00128926,2015,삼현철강,,20150515,20150515000474,,017480,K,Q1,historical_dart_periodic_filing_universe
00128980,2015,삼호개발,,20150514,20150514002628,,010960,Y,Q1,historical_dart_periodic_filing_universe
00129013,2015,CJ씨푸드,,20150514,20150514002131,,011150,Y,Q1,historical_dart_periodic_filing_universe
00129235,2015,삼화왕관,,20150515,20150515001645,,004450,Y,Q1,historical_dart_periodic_filing_universe
00129271,2015,삼화전기,,20150515,20150515002314,,009470,Y,Q1,historical_dart_periodic_filing_universe
00129280,2015,삼화전자공업,,20150515,20150515002032,,011230,Y,Q1,historical_dart_periodic_filing_universe
00129350,2015,삼화콘덴서공업,,20150515,20150515000908,,001820,Y,Q1,historical_dart_periodic_filing_universe
00129387,2015,SP삼화,,20150514,20150514002705,,000390,Y,Q1,historical_dart_periodic_filing_universe
00129420,2015,까뮤이앤씨,,20150514,20150514000977,,013700,Y,Q1,historical_dart_periodic_filing_universe
00129509,2015,한익스프레스,,20150514,20150514002208,,014130,Y,Q1,historical_dart_periodic_filing_universe
00129554,2015,갤럭시아에스엠,,20150515,20150515002476,,011420,Y,Q1,historical_dart_periodic_filing_universe
00129615,2015,상보,,20150515,20150515002580,,027580,K,Q1,historical_dart_periodic_filing_universe
00129642,2015,상신브레이크,,20150515,20150515000560,,041650,Y,Q1,historical_dart_periodic_filing_universe
00129679,2015,녹십자,,20150515,20150515001425,,006280,Y,Q1,historical_dart_periodic_filing_universe
00129989,2015,코스모신소재,,20150515,20150515001135,,005070,Y,Q1,historical_dart_periodic_filing_universe
00130091,2015,샘표,,20150515,20150515001161,,007540,Y,Q1,historical_dart_periodic_filing_universe
00130383,2015,서부T&D,,20150515,20150515001307,,006730,K,Q1,historical_dart_periodic_filing_universe
00130408,2015,서산,,20150515,20150515001439,,079650,K,Q1,historical_dart_periodic_filing_universe
00130587,2015,서울전자통신,,20150515,20150515001416,,027040,K,Q1,historical_dart_periodic_filing_universe
00130684,2015,서울도시가스,,20150515,20150515000964,,017390,Y,Q1,historical_dart_periodic_filing_universe
00130763,2015,서울반도체,,20150515,20150515001725,,046890,K,Q1,historical_dart_periodic_filing_universe
00130772,2015,SBS,,20150515,20150515001809,,034120,Y,Q1,historical_dart_periodic_filing_universe
00130879,2015,서울식품공업,,20150514,20150514002245,,004410,Y,Q1,historical_dart_periodic_filing_universe
00131018,2015,서울제약,,20150515,20150515001117,,018680,K,Q1,historical_dart_periodic_filing_universe
00131054,2015,유진증권,,20150515,20150515001535,,001200,Y,Q1,historical_dart_periodic_filing_universe
00131197,2015,서원,,20150515,20150515001049,,021050,Y,Q1,historical_dart_periodic_filing_universe
00131504,2015,서한,,20150515,20150515000409,,011370,K,Q1,historical_dart_periodic_filing_universe
00131692,2015,서흥,,20150515,20150515000880,,008490,Y,Q1,historical_dart_periodic_filing_universe
00131780,2015,SK네트웍스,,20150515,20150515002732,,001740,Y,Q1,historical_dart_periodic_filing_universe
00131832,2015,SK디스커버리,,20150515,20150515002739,,006120,Y,Q1,historical_dart_periodic_filing_universe
00131850,2015,SK증권,,20150515,20150515000192,,001510,Y,Q1,historical_dart_periodic_filing_universe
00131896,2015,선광,,20150515,20150515000629,,003100,K,Q1,historical_dart_periodic_filing_universe
00131939,2015,선도전기,,20150515,20150515002540,,007610,Y,Q1,historical_dart_periodic_filing_universe
00132211,2015,SUN&L,,20150515,20150515000855,,002820,Y,Q1,historical_dart_periodic_filing_universe
00132318,2015,성광벤드,,20150515,20150515002438,,014620,K,Q1,historical_dart_periodic_filing_universe
00132354,2015,쿠쿠홀딩스,,20150528,20150528000275,,192400,Y,Q1,historical_dart_periodic_filing_universe
00132628,2015,성문전자,,20150515,20150515000441,,014910,Y,Q1,historical_dart_periodic_filing_universe
00132637,2015,동원시스템즈,,20150514,20150514002810,,014820,Y,Q1,historical_dart_periodic_filing_universe
00132725,2015,SB성보,,20150515,20150515000696,,003080,Y,Q1,historical_dart_periodic_filing_universe
00132804,2015,성신양회,,20150515,20150515002366,,004980,Y,Q1,historical_dart_periodic_filing_universe
00132868,2015,우성머티리얼스,,20150515,20150515000017,,011300,Y,Q1,historical_dart_periodic_filing_universe
00132992,2015,성우하이텍,,20150515,20150515000490,,015750,K,Q1,historical_dart_periodic_filing_universe
00133335,2015,성창기업지주,,20150515,20150515002637,,000180,Y,Q1,historical_dart_periodic_filing_universe
00133511,2015,SG세계물산,,20150515,20150515001314,,004060,Y,Q1,historical_dart_periodic_filing_universe
00133557,2015,PN풍년,,20150515,20150515000452,,024940,K,Q1,historical_dart_periodic_filing_universe
00133618,2015,우양피앤엘,,20150515,20150515001293,,002420,Y,Q1,historical_dart_periodic_filing_universe
00133663,2015,세동,,20150515,20150515000772,,053060,K,Q1,historical_dart_periodic_filing_universe
00133706,2015,한국제지,,20150515,20150515002341,,027970,Y,Q1,historical_dart_periodic_filing_universe
00133751,2015,세명전기,,20150513,20150513001662,,017510,K,Q1,historical_dart_periodic_filing_universe
00133812,2015,세방,,20150515,20150515000729,,004360,Y,Q1,historical_dart_periodic_filing_universe
00133858,2015,세방전지,,20150515,20150515001071,,004490,Y,Q1,historical_dart_periodic_filing_universe
00133876,2015,세보엠이씨,,20150514,20150514002144,,011560,K,Q1,historical_dart_periodic_filing_universe
00134176,2015,세우글로벌,,20150514,20150514005237,,013000,Y,Q1,historical_dart_periodic_filing_universe
00134316,2015,세원정공,,20150601,20150601000514,,021820,Y,Q1,historical_dart_periodic_filing_universe
00134477,2015,SNT다이내믹스,,20150513,20150513001134,,003570,Y,Q1,historical_dart_periodic_filing_universe
00134510,2015,SJG세종,,20150515,20150515001405,,033530,Y,Q1,historical_dart_periodic_filing_universe
00134565,2015,이스타코,,20150515,20150515002095,,015020,Y,Q1,historical_dart_periodic_filing_universe
00134723,2015,페이퍼코리아,,20150515,20150515002672,,001020,Y,Q1,historical_dart_periodic_filing_universe
