corp_code,company_name,business_year,fiscal_quarter,statement_basis,operating_profit_q,prior_year_same_q_operating_profit,op_turnaround_yoy,net_income_ttm,ttm_exact_four_quarters,ttm_same_basis,equity_q_end,fcf_q,prior_year_same_q_fcf,fcf_yoy_improvement,base_a_accounting_only,receipt_no,receipt_date,signal_date_status,mcap_status,modern_oos_protected
00102858,고려아연(주),2016,Q1,CFS,187259258022.0,172760383903.0,False,529137936580.0,True,True,5199221039953.0,222018066883.0,259875209430.0,-37857142547.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00102858,고려아연(주),2016,Q2,CFS,180164079862.0,192464552411.0,False,512646592563.0,True,True,5331977325784.0,107262933976.0,-47410815500.0,154673749476.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00102858,고려아연(주),2016,Q3,CFS,160837577123.0,178719360516.0,False,513539928616.0,True,True,5439998264479.0,70797438454.0,162301624767.0,-91504186313.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00102858,고려아연(주),2016,Q4,CFS,236423672870.0,128274636223.0,False,594584342454.0,True,True,5662704694368.0,93861627195.0,89907986049.0,3953641146.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103006,,2015,Q1,CFS,13578287235.0,,False,,False,False,1478692385721.0,-9580527957.0,,,False,20150515001128.0,20150515.0,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103006,,2015,Q2,CFS,14981760986.0,,False,,False,False,1501886799892.0,101078652182.0,,,False,20150813000409.0,20150813.0,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103006,,2015,Q3,CFS,3149831922.0,,False,,False,False,1477363146955.0,36894584786.0,,,False,20151113000519.0,20151113.0,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103006,,2015,Q4,CFS,12640077965.0,,False,18346363930.0,True,True,1456028585605.0,72349964795.0,,,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103006,고려제강,2016,Q1,CFS,9181373558.0,13578287235.0,False,22103566904.0,True,True,1493111384711.0,-27953397768.0,-9580527957.0,-18372869811.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103006,고려제강,2016,Q2,CFS,10801558070.0,14981760986.0,False,17777898558.0,True,True,1493184809764.0,21069241234.0,101078652182.0,-80009410948.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103006,고려제강,2016,Q3,CFS,11760237124.0,3149831922.0,False,38367509646.0,True,True,1464485960655.0,-18691170632.0,36894584786.0,-55585755418.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103006,고려제강,2016,Q4,CFS,5274417570.0,12640077965.0,False,40289726891.0,True,True,1482333327488.0,,72349964795.0,,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103042,,2015,Q1,CFS,2772509251.0,,False,,False,False,167575458611.0,-8124347990.0,,,False,20150515002375.0,20150515.0,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103042,,2015,Q2,CFS,4047760860.0,,False,,False,False,164924093069.0,-5017703789.0,,,False,20150813000958.0,20150813.0,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103042,,2015,Q3,CFS,4637144192.0,,False,,False,False,170996823983.0,-3490677811.0,,,False,20151116000455.0,20151116.0,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103042,,2015,Q4,CFS,1927665385.0,,False,9071982622.0,True,True,172021197230.0,,,,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103042,(주)케이씨티시,2016,Q1,CFS,3179633533.0,2772509251.0,False,8187764521.0,True,True,173670579625.0,-2923362670.0,-8124347990.0,5200985320.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103042,(주)케이씨티시,2016,Q2,CFS,5387541644.0,4047760860.0,False,14815563901.0,True,True,177631196000.0,5075063432.0,-5017703789.0,10092767221.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103042,(주)케이씨티시,2016,Q3,CFS,2725351836.0,4637144192.0,False,8402176557.0,True,True,177153955030.0,8321733587.0,-3490677811.0,11812411398.0,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103042,(주)케이씨티시,2016,Q4,CFS,2374042615.0,1927665385.0,False,8228580660.0,True,True,178530327247.0,-1580182163.0,,,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103130,,2015,Q1,CFS,-483758537.0,,False,,False,False,30279240891.0,,,,False,20150515001113.0,20150515.0,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103130,,2015,Q2,CFS,-299416171.0,,False,,False,False,30811623983.0,,,,False,20150817000637.0,20150817.0,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103130,,2015,Q3,CFS,3138236.0,,False,,False,False,33507548289.0,,,,False,20151111000103.0,20151111.0,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103130,,2015,Q4,CFS,222679825.0,,False,2158057644.0,True,True,39520723678.0,2135673379.0,,,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103510,인지컨트롤스(주),2016,Q1,CFS,5923875232.0,,False,,False,False,204026139056.0,,,,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103510,인지컨트롤스(주),2016,Q2,CFS,5799789432.0,,False,,False,False,204228075710.0,,,,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103510,인지컨트롤스(주),2016,Q3,CFS,4153167567.0,,False,,False,False,201277900769.0,,,,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
00103510,인지컨트롤스(주),2016,Q4,CFS,2493240571.0,,False,11542486160.0,True,True,207802871609.0,,,,False,,,NOT_CONFIRMED,NOT_AVAILABLE_KRX_PENDING,True
