corp_code,company_name,stock_code,corp_cls,business_year,fiscal_quarter,receipt_no,receipt_date,source_status,source_type,statement_basis,period_end,basis_comparable_to_immediate_predecessor,operating_profit_cumulative,operating_profit_q,net_income_cumulative,net_income_q,equity_q_end,cfo_cumulative,cfo_q,capex_ppe_cumulative_spend,capex_ppe_q_spend,capex_intangible_cumulative_spend,capex_intangible_q_spend,capex_q_spend,fcf_q,op_pure_method,ni_pure_method,cfo_pure_method,capex_ppe_pure_method,capex_intangible_pure_method,signal_date_status,modern_oos_protected
00105040,뉴인텍,012340,K,2015,Q3,20151113000570,20151113,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,-554164675.0,-887624767.0,-1126467246.0,-918315358.0,18122193850.0,,,,,,,,,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105040,뉴인텍,012340,K,2015,Q4,20160330001771,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,-804023712.0,-249859037.0,-1656483257.0,-530016011.0,17223264684.0,,,,,,,,,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105101,INVENI,015360,Y,2015,Q1,20150515001911,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,9199826732.0,9199826732.0,8701288549.0,8701288549.0,636635615822.0,68942456257.0,68942456257.0,9798341753.0,9798341753.0,214452000.0,214452000.0,10012793753.0,58929662504.0,direct_q1,direct_q1,direct_q1,direct_q1,direct_q1,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105101,INVENI,015360,Y,2015,Q2,20150817001041,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,10626030204.0,1426203472.0,12764172987.0,4062884438.0,640019430172.0,-17777524297.0,-86719980554.0,16161007919.0,6362666166.0,217082000.0,2630000.0,6365296166.0,-93085276720.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105101,INVENI,015360,Y,2015,Q3,20151116001738,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,7707794094.0,-2918236110.0,12521924469.0,-242248518.0,639729310764.0,-17299265863.0,478258434.0,55967955772.0,39806947853.0,217082000.0,0.0,39806947853.0,-39328689419.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105101,INVENI,015360,Y,2015,Q4,20160330004213,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,17378610059.0,9670815965.0,19434108909.0,6912184440.0,647346844271.0,54594295278.0,71893561141.0,69183745738.0,13215789966.0,220111956.0,3029956.0,13218819922.0,58674741219.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105138,파라텍,033540,K,2015,Q1,20150515001220,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,,,3730118554.0,3730118554.0,68510249690.0,-3927626571.0,-3927626571.0,67915200.0,67915200.0,0.0,0.0,67915200.0,-3995541771.0,missing,direct_q1,direct_q1,direct_q1,direct_q1,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105138,파라텍,033540,K,2015,Q2,20150817000529,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,3494430058.0,,2844239141.0,-885879413.0,71086090270.0,632631786.0,4560258357.0,149629889.0,81714689.0,427471798.0,427471798.0,509186487.0,4051071870.0,missing_immediate_predecessor_or_basis_change,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105138,파라텍,033540,K,2015,Q3,20151116000373,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,5319612776.0,1825182718.0,4041155603.0,1196916462.0,72107017528.0,-181871277.0,-814503063.0,239880580.0,90250691.0,437571798.0,10100000.0,100350691.0,-914853754.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105138,파라텍,033540,K,2015,Q4,20160330002616,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,4559019168.0,-760593608.0,2784346652.0,-1256808951.0,72715319586.0,4790591574.0,4972462851.0,355180580.0,115300000.0,443009388.0,5437590.0,120737590.0,4851725261.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105156,극동유화,014530,Y,2015,Q1,20150529000165,20150529,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,3341168402.0,3341168402.0,2527224695.0,2527224695.0,119746030421.0,4390640349.0,4390640349.0,40098856.0,40098856.0,,,,,direct_q1,direct_q1,direct_q1,direct_q1,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105156,극동유화,014530,Y,2015,Q2,20150828000283,20150828,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,9875784519.0,6534616117.0,8070487198.0,5543262503.0,125331221359.0,9325782170.0,4935141821.0,355975346.0,315876490.0,5200000.0,,,,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105156,극동유화,014530,Y,2015,Q3,20151127000308,20151127,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,15187416370.0,5311631851.0,12457995800.0,4387508602.0,129579460676.0,19515128657.0,10189346487.0,1426659306.0,1070683960.0,5200000.0,0.0,1070683960.0,9118662527.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105156,극동유화,014530,Y,2015,Q4,20160330001102,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,18086045941.0,2898629571.0,14487630181.0,2029634381.0,130516204612.0,17524455407.0,-1990673250.0,1785888961.0,359229655.0,19423000.0,14223000.0,373452655.0,-2364125905.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105271,케이씨씨,002380,Y,2015,Q1,20150515002851,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,67688548657.0,67688548657.0,,,6159445681701.0,,,,,,,,,direct_q1,missing,missing,missing,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105271,케이씨씨,002380,Y,2015,Q2,20150813001363,20150813,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,150241076989.0,82552528332.0,,,6426502716796.0,,,,,,,,,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105271,케이씨씨,002380,Y,2015,Q3,20151116001158,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,249921910517.0,99680833528.0,,,6029869884397.0,,,,,,,,,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105271,케이씨씨,002380,Y,2015,Q4,20160330003845,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,309210485562.0,59288575045.0,,,5868653487521.0,,,,,,,,,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105280,현대지에프홀딩스,005440,Y,2015,Q1,20150515002309,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,23115795000.0,23115795000.0,29514943000.0,29514943000.0,1465198066000.0,13509507000.0,13509507000.0,8062973000.0,8062973000.0,12938000.0,12938000.0,8075911000.0,5433596000.0,direct_q1,direct_q1,direct_q1,direct_q1,direct_q1,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105280,현대지에프홀딩스,005440,Y,2015,Q2,20150817001116,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,48015122000.0,24899327000.0,55930380000.0,26415437000.0,1462122378000.0,21297409000.0,7787902000.0,18328379000.0,10265406000.0,16064000.0,3126000.0,10268532000.0,-2480630000.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105280,현대지에프홀딩스,005440,Y,2015,Q3,20151116001058,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,71287789000.0,23272667000.0,81816271000.0,25885891000.0,1479655525000.0,26842871000.0,5545462000.0,23355762000.0,5027383000.0,2769286000.0,2753222000.0,7780605000.0,-2235143000.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105280,현대지에프홀딩스,005440,Y,2015,Q4,20160330002592,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,87910892000.0,16623103000.0,91455151000.0,9638880000.0,1467874810000.0,53950568000.0,27107697000.0,28975051000.0,5619289000.0,2920197000.0,150911000.0,5770200000.0,21337497000.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105299,금강공업,014280,Y,2015,Q1,20150515000656,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,12278577047.0,12278577047.0,5662968068.0,5662968068.0,275700626743.0,33248530697.0,33248530697.0,23840175637.0,23840175637.0,1383000000.0,1383000000.0,25223175637.0,8025355060.0,direct_q1,direct_q1,direct_q1,direct_q1,direct_q1,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105299,금강공업,014280,Y,2015,Q2,20150817000487,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,18039788259.0,5761211212.0,8173160626.0,2510192558.0,277654507487.0,56544647487.0,23296116790.0,52799241172.0,28959065535.0,1553482000.0,170482000.0,29129547535.0,-5833430745.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105299,금강공업,014280,Y,2015,Q3,20151116001005,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,26007862810.0,7968074551.0,9264963369.0,1091802743.0,278152583417.0,10883784296.0,-45660863191.0,28208221786.0,,1553482000.0,0.0,,,cumulative_difference,cumulative_difference,cumulative_difference,negative_normalized_capex_delta_missing,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105299,금강공업,014280,Y,2015,Q4,20160330001190,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,32236750581.0,6228887771.0,7634879631.0,-1630083738.0,269957869492.0,18783689569.0,7899905273.0,31471344513.0,3263122727.0,1553482000.0,0.0,3263122727.0,4636782546.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105466,KCC건설,021320,K,2015,Q1,20150515002457,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,831607602.0,831607602.0,1421967977.0,1421967977.0,385202699914.0,47096985729.0,47096985729.0,,,1555360.0,1555360.0,,,direct_q1,direct_q1,direct_q1,missing,direct_q1,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105466,KCC건설,021320,K,2015,Q2,20150817001490,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,-420796623.0,-1252404225.0,1507682311.0,85714334.0,384507894432.0,138962085224.0,91865099495.0,,,1555360.0,0.0,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105466,KCC건설,021320,K,2015,Q3,20151116001484,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,-19266731071.0,-18845934448.0,2711670239.0,1203987928.0,379791619011.0,143421811590.0,4459726366.0,,,1944480.0,389120.0,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105466,KCC건설,021320,K,2015,Q4,20160330004111,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,-93565730927.0,-74298999856.0,-85254746479.0,-87966416718.0,298860749931.0,29003813605.0,-114417997985.0,,,1944480.0,0.0,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105475,금강철강,053260,K,2015,Q1,20150515000757,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,193732731.0,193732731.0,257980464.0,257980464.0,98453973592.0,-2167491434.0,-2167491434.0,5876637.0,5876637.0,0.0,0.0,5876637.0,-2173368071.0,direct_q1,direct_q1,direct_q1,direct_q1,direct_q1,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105475,금강철강,053260,K,2015,Q2,20150817001107,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,1299618014.0,1105885283.0,2755829332.0,2497848868.0,100843534720.0,-193954602.0,1973536832.0,5876637.0,0.0,0.0,0.0,0.0,1973536832.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105475,금강철강,053260,K,2015,Q3,20151116001451,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,2387097021.0,1087479007.0,5434572725.0,2678743393.0,103469107570.0,5793242210.0,5987196812.0,378523197.0,372646560.0,500000000.0,500000000.0,872646560.0,5114550252.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105475,금강철강,053260,K,2015,Q4,20160330003018,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,4254862934.0,1867765913.0,6772941509.0,1338368784.0,104704227075.0,5386660351.0,-406581859.0,378523197.0,0.0,501100000.0,1100000.0,1100000.0,-407681859.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105606,금호에이치티,214330,Y,2015,Q1,,,no_receipt,EARLIEST_PERIODIC_RECEIPT_XBRL,,,True,,,,,,,,,,,,,,missing,missing,missing,missing,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105606,금호에이치티,214330,Y,2015,Q2,,,no_receipt,EARLIEST_PERIODIC_RECEIPT_XBRL,,,False,,,,,,,,,,,,,,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105606,금호에이치티,214330,Y,2015,Q3,,,no_receipt,EARLIEST_PERIODIC_RECEIPT_XBRL,,,False,,,,,,,,,,,,,,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105606,금호에이치티,214330,Y,2015,Q4,20160330003717,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,False,20339189052.0,,14971109138.0,,81388279522.0,9868864462.0,,12558314310.0,,24905044.0,,,,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105855,엘에스일렉트릭,010120,Y,2015,Q1,20150515002081,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,17379059233.0,17379059233.0,5007629692.0,5007629692.0,960416999456.0,110321887011.0,110321887011.0,,,,,,,direct_q1,direct_q1,direct_q1,missing,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105855,엘에스일렉트릭,010120,Y,2015,Q2,20150813001176,20150813,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,57150377541.0,39771318308.0,32518890607.0,27511260915.0,989444263704.0,138232537324.0,27910650313.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105855,엘에스일렉트릭,010120,Y,2015,Q3,20151116001202,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,110117810927.0,52967433386.0,47052449971.0,14533559364.0,1007985569066.0,89612528712.0,-48620008612.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105855,엘에스일렉트릭,010120,Y,2015,Q4,20160330004015,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,154402117229.0,44284306302.0,70553628426.0,23501178455.0,1014698691007.0,100300545523.0,10688016811.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105873,LG디스플레이,034220,Y,2015,Q1,20150515002305,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,743900000000.0,743900000000.0,475751000000.0,475751000000.0,12192582000000.0,783124000000.0,783124000000.0,437398000000.0,437398000000.0,82983000000.0,82983000000.0,520381000000.0,262743000000.0,direct_q1,direct_q1,direct_q1,direct_q1,direct_q1,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105873,LG디스플레이,034220,Y,2015,Q2,20150817001318,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,1232008000000.0,488108000000.0,838327000000.0,362576000000.0,12634016000000.0,1386712000000.0,603588000000.0,941209000000.0,503811000000.0,132207000000.0,49224000000.0,553035000000.0,50553000000.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105873,LG디스플레이,034220,Y,2015,Q3,20151116000594,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,1564946000000.0,332938000000.0,1036959000000.0,198632000000.0,13021518000000.0,1873457000000.0,486745000000.0,1653728000000.0,712519000000.0,207383000000.0,75176000000.0,787695000000.0,-300950000000.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00105873,LG디스플레이,034220,Y,2015,Q4,20160330003916,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,1625566000000.0,60620000000.0,1023456000000.0,-13503000000.0,12704956000000.0,2726577000000.0,853120000000.0,2364988000000.0,711260000000.0,294638000000.0,87255000000.0,798515000000.0,54605000000.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
